0,1
http://videolectures.net/icwsm2013_bauckhage_mathematical_models/,"Internet memes are a pervasive phenomenon on the social Web. They typically consist of viral catch phrases, images, or videos that spread through instant messaging, (micro) blogs, forums, and social networking sites. Due to their popularity and proliferation, Internet memes attract interest in areas as diverse as marketing, sociology, or computer science and have been dubbed a new form of communication or artistic expression. In this paper, we examine the merits of such claims and analyze how collective attention into Internet memes evolves over time. We introduce and discuss statistical models of the dynamics of fads and fit them to meme related time series obtained from Google Trends. Given data as to more than 200 memes, we find that our models provide more accurate descriptions of the dynamics of growth and decline of collective attention to individual Internet memes than previous approaches from the literature. In short, our results suggest that Internet memes are nothing but fads."
http://videolectures.net/icwsm2013_tabourier_epidemic_model/,"Citation cascades in blog networks are often considered as traces of information spreading on this social medium. In this work, we question this point of view using both a structural and semantic analysis of five months activity of the most representative blogs of the french-speaking community. Statistical measures reveal that our dataset shares many features with those that can be found in the literature, suggesting the existence of an identical underlying process. However, a closer analysis of the post content indicates that the popular epidemic-like descriptions of cascades are misleading in this context. A basic model, taking only into account the behavior of bloggers and their restricted social network, accounts for several important statistical features of the data. These arguments support the idea that citations primary goal may not be information spreading on the blogosphere."
http://videolectures.net/icwsm2013_dow_facebook_cascades/,"When users post photos on Facebook, they have the option of allowing their friends, followers, or anyone at all to subsequently reshare the photo. A portion of the billions of photos posted to Facebook generates cascades of reshares, enabling many additional users to see, like, comment, and reshare the photos. In this paper we present characteristics of such cascades in aggregate, finding that a small fraction of photos account for a significant proportion of reshare activity and generate cascades of non-trivial size and depth. We also show that the true influence chains in such cascades can be much deeper than what is visible through direct attribution. To illuminate how large cascades can form, we study the diffusion trees of two widely distributed photos: one posted on President Barack Obama’s page following his reelection victory, and another posted by an individual Facebook user hoping to garner enough likes for a cause.We show that the two cascades, despite achieving comparable total sizes, are markedly different in their time evolution, reshare depth distribution, predictability of subcascade sizes, and the demographics of users who propagate them. The findings suggest not only that cascades can achieve considerable size but that they can do so in distinct ways."
http://videolectures.net/icwsm2013_das_self_censorship/,"We report results from an exploratory analysis examining “last-minute” self-censorship, or content that is filtered after being written, on Facebook. We collected data from 3.9 million users over 17 days and associate self-censorship behavior with features describing users, their social graph, and the interactions between them. Our results indicate that 71% of users exhibited some level of last-minute self-censorship in the time period, and provide specific evidence supporting the theory that a user’s “perceived audience” lies at the heart of the issue: posts are censored more frequently than comments, with status updates and posts directed at groups censored most frequently of all sharing use cases investigated. Furthermore, we find that: people with more boundaries to regulate censor more; males censor more posts than females and censor even more posts with mostly male friends than do females, but censor no more comments than females; people who exercise more control over their audience censor more content; and, users with more politically and age diverse friends censor less, in general."
http://videolectures.net/icwsm2013_schoenebeck_online_moms/,"Moms are one of the fastest growing demographics online. While much is known about where they spend their time, little is known about how they spend it. Using a dataset of over 51 million posts and comments from the website YouBeMom.com, this paper explores what kinds of topics moms talk about when they are not constrained by norms and expectations of face-to-face culture. Results show that almost 5% of posts are about dh, or ""dear husband"", but these posts tend to express more negative emotion than other posts. The average post is only 124 characters long and family and daily life are common categories of posting. This suggests that YouBeMom is used as a fast-paced social outlet that may not be available to moms in other parts of their lives. This work concludes with a discussion of anonymity and disinhibition and puts forth a new provocation that moms, too, spend time online ""for the lulz""."
http://videolectures.net/icwsm2013_jang_social_networks/,"Influential people are known to play a key role in diffusing information in a social network. When measuring influence in a social network, most studies have focused on the use of the graph topology representing a network. As a result, popular or famous people tend to be identified as influencers. While they have a potential to influence people with the network connections by propagating information to their friends or followers, it is not clear whether they can indeed serve as an influencer as expected, especially for specific topic areas. In this paper, we introduce the notion of dedicators, which measures the extent to which a user has dedicated to transmit information in selected topic areas to the people in their egocentric networks. To detect topic-based dedicators, we propose a measure that combines both community- level and individual-level factors, which are related to the volume and the engagement level of their conversations and the degree of focus on specific topics. Having analyzed a Twitter conversation data set, we show that dedicators are not co-related with topology-based influencers; users with high in-degree influence tend to have a low dedication level while top dedicators tend to have richer conversations with others, taking advantage of smaller and manageable social networks."
http://videolectures.net/icwsm2013_zarro_repository_building/,"We present findings from a qualitative study of activity on Pinterest.com, in which we investigated professional and personal uses of the site using interview data and observations of online activity. We find that Pinterest serves as an infrastructure for repository building that supports a wide range of activities including: discovery, collecting, collaborating, and publishing. We discuss these concepts using the language of “boundary objects” from the sociology of science. We suggest that scale is a critical dimension of boundary objects for understanding how people make sense of Pinterest and their diverse goals for using it. Professionals often attempt to use Pinterest to create repositories that scale to groups, organizations and societies and interface with multiple social worlds whereas personal repositories often have highly localized meanings. Our approach builds on quantitative descriptions of Pinterest to understand how the site fits into a growing ecology of social network sites."
http://videolectures.net/icwsm2013_hodas_paradox_redux/,"Feld’s friendship paradox states that ""your friends have more friends than you, on average"". This paradox arises because extremely popular people, despite being rare, are overrepresented when averaging over friends. Using a sample of the Twitter firehose, we confirm that the friendship paradox holds for >98% of Twitter users. Because of the directed nature of the follower graph on Twitter, we are further able to confirm more detailed forms of the friendship paradox: everyone you follow or who follows you has more friends and followers than you. This is likely caused by a correlation we demonstrate between Twitter activity, number of friends, and number of followers. In addition, we discover two new paradoxes: the virality paradox that states “your friends receive more viral content than you, on average,” and the activity paradox, which states “your friends are more active than you, on average.” The latter paradox is important in regulating online communication. It may result in users having difficulty maintaining optimal incoming information rates, because following additional users causes the volume of incoming tweets to increase super-linearly. While users may compensate for increased information flow by increasing their own activity, users become information overloaded when they receive more information than they are able or willing to process. We compare the average size of cascades that are sent and received by overloaded and underloaded users. And we show that overloaded users post and receive larger cascades and they are poor detector of small cascades."
http://videolectures.net/icwsm2013_ellison_facebook_friends/,"Past research suggests Facebook use is linked to perceptions of social capital, a concept that taps into the resources people gain from interactions with their social network. In this study, we examine a sample of public Facebook status updates (N=20,000) for instances in which users request a response from their network. These attempts to mobilize resources offer insight into the mechanisms through which Facebook is used for social capital conversion. After identifying mobilization requests (N=856), we categorize them by cost (i.e., effort needed to satisfy the request) and type (e.g., opinion, information, social coordination) in order to describe the prevalence of these requests and the extent to which they require effort on the part of the potential responders. Finally, we examine characteristics of these users and the linguistic characteristics of status updates that contain mobilization requests."
http://videolectures.net/icwsm2013_fourney_citehistory/,"Software engineers often use Q&A forums like Stack Overflow and MSDN to ask and answer technical questions. Through a survey study and web browser log analysis, we find that both askers and answerers of technical forum questions typically conduct extensive online research before composing their posts. The inclusion of links to these research materials is beneficial to the forum participants, though post authors do not always include such citations. Based on these findings, we developed CiteHistory, a browser plugin that simplifies the process of including relevant search queries and URLs as bibliographic supplements to forum posts, and supports information re-finding for post authors. We discuss the results of a two-week deployment of CiteHistory with professional software engineers, which demonstrated that CiteHistory increased reference inclusion in posts, and offered auxiliary benefits as a personal research tracker."
